Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
29 07 2016,"Waiting for policing powers, Rangers raid MQM offices",0,0,0.0,1.0,0.0,0.0,0
15 04 2011,"PESCO recover Rs26mn, removes 1555 direct hooks - PESHAWAR: During operation cleanup in six divisions of Peshawar circle a total amount of Rs. 26 million have been recove",0,0,0.0,1.0,0.0,0.0,0
19 04 2013,Sattar sees conspiracies to keep MQM away from polls,0,0,0.0,1.0,0.0,0.0,0
29 09 2017,NAB files reference over recruitment of hundreds of 'fake' teachers in Balochistan,0,0,0.0,1.0,0.0,0.0,0
09 05 2018,"As Alibaba buys Daraz, many ask: what next?",0,0,0.0,1.0,0.0,0.0,0
11 07 2012,"Rehabilitating 27 locomotives: US firm given order for spare parts - RECORDER REPORT 
 ISLAMABAD: Pakistan Railway (PR) has placed an order for spare parts with Electro Motive Diesel (EMD)",0,0,0.0,1.0,0.0,0.0,0
18 10 2012,"In order to flourish, Pakistan’s health sector needs HSR",0,0,0.0,1.0,0.0,0.0,0
04 07 2013,"SC serves notices to IG Islamabad, KPK in a mysterious murder case - ISLAMABAD: The Supreme Court on Thursday issued notices to ten people including a few top officials such as Inspector Ge",0,0,0.127,0.728,0.146,-0.0772,0
04 08 2011,Confusion over FC deployment in Karachi,0,0,0.306,0.694,0.0,-0.296,0
17 09 2018,Deadline for overseas Pakistanis to register on i-voting website expires,0,0,0.0,1.0,0.0,0.0,0
23 01 2021,"Pakistan focuses economic security paradigm, India pursues expansionist agendas: Moeed - Yusuf said India must stop its subversive activities against Pakistan and resolve the Kashmir issue under the international law.",0,0,0.12,0.733,0.147,0.2263,0
21 11 2015,"South Korea's Nov 1-20 exports fall 7.7pc y/y - SEOUL: South Korean exports continued to fall in the first 20 days of this month on an annual basis, but at a slower pac",0,0,0.0,1.0,0.0,0.0,0
19 08 2014,Meet the 'other Imran Khan',0,0,0.0,1.0,0.0,0.0,0
27 01 2021,Minister for availability of certified cotton seed varieties to enhance output - Fakhar Imam said cotton was an important crop as 7 percent of the edible oil in Pakistan was also being produced by cotton.,0,0,0.0,0.947,0.053,0.2023,0
15 05 2012,Shah elected head of key NA committee,0,0,0.0,1.0,0.0,0.0,0
07 07 2018,The challenges of advertising taboo products in Pakistan,0,0,0.0,0.843,0.157,0.0772,0
27 07 2017,Tales of Partition: survivors across the border recall their journey,0,0,0.0,1.0,0.0,0.0,0
04 03 2020,"ECC may hike electricity rates for K-Electric consumers - Under the agenda of the meeting, Nepra consideration to raise K-Electric consumers’ tariff by Rs4.88 per unit will",0,0,0.0,1.0,0.0,0.0,0
23 05 2016,"Saira calls for united efforts to combat AMR - ISLAMABAD: Minister of State for National Health Services, Regulations and Coordination Saira Afzal Tarar called for uni",0,0,0.085,0.816,0.099,0.1027,0
14 01 2020,"Communications Ministry’s revenue risen to Rs 25.8bn during last 16 months: Murad - Murad Saeed said the Ministry of Communications had recovered Rs 11.9 billion under different heads, he said while",0,0,0.0,1.0,0.0,0.0,0
12 04 2011,Proposed exclusion of Forensic Medicine faces backlash,0,0,0.268,0.732,0.0,-0.296,0
27 07 2018,Foreign media's take on 11th general elections in Pakistan — and 'PM in waiting' Imran Khan,0,0,0.0,1.0,0.0,0.0,0
12 12 2011,"Gold plunges to Rs 48,428 - KARACHI: Gold plunged by Rs 772 to close at Rs 48,428 per 10 grams in the local market Monday, as its international pric",0,0,0.0,1.0,0.0,0.0,0
09 08 2012,"100-Index computation: KSE holds presentation today - RECORDER REPORT 
 KARACHI: Karachi Stock Exchange (KSE) on Wednesday announced that it will arrange a presentation on u",0,0,0.0,1.0,0.0,0.0,0
19 11 2017,Fata reforms and evolving social challenges faced by Pakhtuns,0,0,0.0,0.86,0.14,0.0772,0
31 01 2020,"Test run: OLMT consumes Rs 19.2 million electricity - The ongoing test run of Orange Line Metro Train has consumed electricity worth Rs19.2 million, provided by the Lahore Electric Supply Company (LESCO) through GIS grid stations at two different locations.",0,0,0.0,0.952,0.048,0.2263,0
28 11 2020,"PMC Act, 2020: HEC forms body for smooth transition to regulatory framework - ISLAMABAD: The Higher Education Commission (HEC) has constituted a Transition Committee with representation of...",0,0,0.0,1.0,0.0,0.0,0
23 10 2014,PTI sit-in to meet same fate as PAT’s: PPP,0,0,0.0,1.0,0.0,0.0,0
18 09 2015,Govt asked to take action against LPG mafia - ISLAMABAD: Liquefied Petroleum Gas (LPG) Distributors Association Chairman Irfan Khokhar has called upon the government,0,0,0.0,1.0,0.0,0.0,0
09 04 2019,SC again asks FIA to furnish report in Asghar Khan case,0,0,0.0,1.0,0.0,0.0,0
24 02 2016,"Moody's cuts Brazil credit rating to junk - RIO DE JANEIRO: Moody's became the third big agency to cut Brazil's credit rating to junk Wednesday, citing moun",0,0,0.137,0.698,0.165,0.2263,0
20 09 2017,NAB moves SC against LHC decision in Hudaibiya Paper Mills case,0,0,0.0,1.0,0.0,0.0,0
12 11 2012,"LSE sheds 12.43 points - LAHORE: Bearish trend prevailed in the Lahore Stock Exchange on Monday as it shed 12.43 points, following the LSE-25 ind",0,0,0.0,1.0,0.0,0.0,0
27 04 2018,"Scores of vaccinators, dengue workers ‘picked up’",0,0,0.0,1.0,0.0,0.0,0
11 04 2012,Haqqani allows access to BlackBerry records,0,0,0.0,1.0,0.0,0.0,0
08 04 2011,Reach the skies,0,0,0.0,0.645,0.355,0.0258,0
25 04 2020,"Over 830,619 metric tons of wheat procured - The Punjab Province has so far procured about 345,228 metric tons of wheat as against the set targets of 4.500 mill",0,0,0.0,1.0,0.0,0.0,0
02 07 2018,Model Saheefa Jabbar encourages women to let go of their body insecurities,0,0,0.178,0.637,0.185,0.0258,0
23 07 2015,Govt to utilize resources for rehabilitation of flood-hit people: CM - RAJANPUR: Punjab Chief Minister Muhammad Shahbaz Sharif said that the government would take all possible steps for the r,0,0,0.0,1.0,0.0,0.0,0
08 07 2011,"Sugar supply of 4.7mn T surpasses demand - ISLAMABAD : The sugar supply of 4.7 million tons surpassed demand of 4.3 million tons in 2010-11 season. 
 ""Sufficient",0,0,0.12,0.88,0.0,-0.25,0
27 04 2020,Pakistan implements ‘smart lockdown’ from today - The federal minister said that Rs50 billion package and the scheme is also being introduced for 3 to 3.5 million sm,0,0,0.0,1.0,0.0,0.0,0
10 12 2016,CII decries naming QAU physics centre after Dr Abdus Salam,0,0,0.0,1.0,0.0,0.0,0
27 11 2015,"Nigeria overnight rate flat at 1pc following rate cut - LAGOS: Nigeria's overnight lending rate stood at 1 percent on Friday, a level it traded at on the money market last",0,0,0.072,0.928,0.0,-0.2732,0
31 05 2019,"Centre not serious in running constitutional bodies, says Murad",0,0,0.0,0.867,0.133,0.0572,0
03 01 2014,"Diamer-Bhasha dam 'lifeline' for national economy - ISLAMABAD: Diamer-Bhasha Dam project on River Indus is a ""lifeline"" for national economy, producing cheaper electricity",0,0,0.0,1.0,0.0,0.0,0
09 05 2011,"Shipping activity at Port Qasim - KARACHI: Three ships carrying containers, palm oil and diesel oil were allotted berths at Qasim International Container",0,0,0.0,1.0,0.0,0.0,0
25 01 2020,"Protest rallies against inflation held in KP - The workers of different political parties, including JUI-F, JI, QWP, and progressive national parties on Friday held protest rallies and demonstrations against inflation, flour and sugar crises, unemployment and government's anti-masses policies.",0,0,0.149,0.734,0.117,-0.128,0
05 04 2016,Haveli B-Shah power plant to start functioning from April 2017: Abid Sher - FAISALABAD: State Minister for Water and Power Chaudhry Abid Sher Ali said on Tuesday that 70 to 80 percent ground work,0,0,0.0,1.0,0.0,0.0,0
17 09 2020,"Sindh Education Minister pays a surprise visits to schools - On the occasion, Provincial Minister Saeed Ghani said that strict action would be taken against those who did not implement SOPs and those who acted against government orders.",0,0,0.0,0.943,0.057,0.2732,0
30 11 2020,"Curbing COVID-19: Govt has imposed smart lockdown in 5,082 places across country: NCOC - Forum states that 1,459 smart lockdowns are in place in Punjab, 206 in Sindh, 182 in Khyber-Pakhtunkhwa, 3,205 in Islamabad and 30 in Gilgit-Baltistan",0,0,0.119,0.757,0.124,0.0516,0
28 03 2020,"Global fight against Covid 19 requires multilateral coordination: FM - ""We have reached out to FMs (foreign ministers) of China, Iran, Turkey, Italy, UK, Spain, France, Germany, Maldives",0,0,0.09,0.862,0.048,-0.296,0
26 02 2015,President PML-N Britain calls on Shahbaz Sharif - LAHORE: Punjab Chief Minister Muhammad Shahbaz Sharif on Thursday said the Punjab government had formed Overseas Pakista,0,0,0.0,1.0,0.0,0.0,0
03 06 2018,"MMA won’t allow election to be delayed, declares JI",0,0,0.176,0.648,0.176,0.0,0
05 01 2018,Four missiles land in Mohmand area,0,0,0.0,1.0,0.0,0.0,0
05 03 2014,BHC judges to get bullet-proof vehicles,0,0,0.0,1.0,0.0,0.0,0
27 07 2012,SC criticises new law for sparing the powerful,0,0,0.207,0.541,0.252,0.128,0
11 10 2016,PTI urged to shun ‘unjustified propaganda’ on CPEC,0,0,0.0,1.0,0.0,0.0,0
28 01 2012,Gilani says ready to go to prison if court so desires,0,0,0.223,0.608,0.169,-0.2023,0
19 12 2012,NEPRA has accepted its mistake regarding calculations - ISLAMABAD: Minister of State for Water and Power Tasneem Ahmad Qureshi informed the National Assembly that the issue eme,0,0,0.084,0.842,0.074,-0.0772,0
13 05 2015,Piped dreams: Water troubles in Pakistan,0,0,0.309,0.412,0.278,-0.0772,0
01 01 2021,Covid-19 vaccine: Frontline health workers to be inoculated by Q1 2021: NCOC - ISLAMABAD: The National Command and Operation Centre (NCOC) Thursday announced that all frontline healthcare workers...,0,0,0.0,1.0,0.0,0.0,0
14 10 2017,"GCCI, NLC sign pact to set up new dry port - SIALKOT: Gujranwala Chamber of Commerce and Industry (GCCI) and National Logistics Cell (NLC) have signed an agreeme",0,0,0.0,1.0,0.0,0.0,0
17 09 2011,Wasan seeks action against outlaws without discrimination - KARACHI : Sindh Home Minister Manzoor Wasan has directed the law enforcement agencies to take action against outlaws wit,0,0,0.0,1.0,0.0,0.0,0
30 12 2017,PM chairs meeting to review PIA’s business plan - ISLAMABAD: Prime Minister Shahid Khaqan Abbasi Saturday chaired a meeting to review the proposed business plan of th,0,0,0.0,1.0,0.0,0.0,0
23 08 2013,PML-N ministers conspicuous by their absence in the parliament,0,0,0.0,1.0,0.0,0.0,0
11 06 2018,Nawaz's lawyer recuses himself from corruption references,0,0,0.0,1.0,0.0,0.0,0
26 11 2020,"World urged to take cognizance of crimes against Kashmiri women - ISLAMABAD: Pakistan on Wednesday urged international community, including the UN human rights mechanisms, and the UN...",0,0,0.0,1.0,0.0,0.0,0
15 09 2020,Printing and packaging industry: First-ever SSC notified by TEVTA - LAHORE: For the first time ever a Sector Skill Council (SSC) has been notified by the Technical & Vocational...,0,0,0.0,1.0,0.0,0.0,0
17 09 2020,"COVID-19 claims four more lives, infects 307 others: Murad - Murad said 178 more patients recovered overnight, adding that the patients recovered so far have reached 127991 that constituted 96 percent recovery rate.",0,0,0.0,0.949,0.051,0.1689,0
14 10 2016,Cyril Almeida's name removed from Exit Control List,0,0,0.0,1.0,0.0,0.0,0
23 03 2013,Gen Kayani to leave for Jordan today - RAWALPINDI: Chief of the Army Staff (COAS) General Ashfaq Parvez Kayani will proceed on Sunday on a two-day official vis,0,0,0.046,0.954,0.0,-0.0516,0
12 07 2016,"India inflation inches up to 5.77pc in June - NEW DELHI: India's consumer price inflation notched up marginally to 5.77 percent in June from a year earlier, offic",0,0,0.0,1.0,0.0,0.0,0
22 12 2017,FWCCI sings MoU with RCCI - FAISALABAD: Faisalabad Women Chamber of Commerce & Industry (FWCCI) has signed a memorandum of understanding (MoU) w,0,0,0.0,1.0,0.0,0.0,0
13 02 2017,PM chairs preparatory meeting for forthcoming ECO Summit - ISLAMABAD: Prime Minister Muhammad Nawaz Sharif Monday chaired a preparatory meeting to review arrangements for the forthcoming 13th summit of Economic Cooperation Organization (ECO) to be held in Islamabad from March 1.,0,0,0.0,1.0,0.0,0.0,0
18 07 2014,Fata uplift schemes cut by 25 per cent,0,0,0.231,0.769,0.0,-0.2732,0
16 11 2017,"UK retail sales mixed in October - LONDON: British retail sales rebounded in October from September, official data showed Thursday, but fell on an annu",0,0,0.0,1.0,0.0,0.0,0
28 04 2012,India holds talks over fuel exports to Pakistan,0,0,0.0,1.0,0.0,0.0,0
07 05 2013,"Governor Punjab meets Ishrat- ul- Ebad Khan - KARACHI: The Governor of the Punjab, Makhdoom Ahmed Mahmood, met with the Governor of Sindh, Dr. Ishrat- ul- Ebad Khan.A",0,0,0.0,1.0,0.0,0.0,0
27 02 2020,"Senate body voices concern over exorbitant Hajj flight fares - A parliamentary panel on Wednesday recommended for exemption from taxes, and that the exorbitant Hajj flight fares may be decreased to Rs 100,000 instead of Rs 140,000.",0,0,0.0,0.95,0.05,0.2023,0
10 01 2020,"US-Iran tension be settled down thru diplomatic channels: Sarwar - Terming the US-Iran tension and situation in Occupied Kashmir as 'dangerous' for the region and the world, Punjab Governor Chaudhry Mohammad Sarwar on Thursday said that Prime Minister Imran Khan had made it clear to the world community that Pakistan will",0,0,0.085,0.867,0.048,-0.25,0
08 09 2011,Thirty two small dams to be built in next five years - ISLAMABAD : As many as 32 small dams are expected to be   completed in next five years across the country which will giv,0,0,0.0,1.0,0.0,0.0,0
13 03 2012,Balochistan Assembly to meet on March 17 - QUETTA: The session of the Balochistan Assembly will be held here on March 17 at 11 am. Governor Balochistan has summone,0,0,0.0,1.0,0.0,0.0,0
04 04 2016,"Shipping activity at Port Qasim - KARACHI: Brisk shipping was recorded at Port Qasim on Sunday where six ships C.V MSC Valencia, C.V Anke, M.V Sea Wave, M",0,0,0.0,0.94,0.06,0.1531,0
21 06 2013,Flagship Indian retailer opens in Pakistan,0,0,0.0,0.781,0.219,0.1027,0
20 08 2015,An institution to be named after Khanzada,0,0,0.0,1.0,0.0,0.0,0
24 11 2020,"Rupee recovers 96 paisas against US dollar - In interbank trading, the price of euro depreciated by Rs. 1.05 and closed at Rs. 190.04 against the last day’s trading of Rs. 191.09, State Bank of Pakistan reported.",0,0,0.0,1.0,0.0,0.0,0
04 04 2020,Editorial: Govt must appeal against SHC's recent decision in the Daniel Pearl case,0,0,0.0,1.0,0.0,0.0,0
15 03 2016,Seven ways to capture your audience's attention,0,0,0.0,1.0,0.0,0.0,0
27 07 2018,Will the PTI end Zia ideologues' stranglehold on Punjab government?,0,0,0.0,1.0,0.0,0.0,0
25 08 2016,"NLC should develop logistics master plan for CPEC: Ahsan - ISLAMABAD: Federal Minister Planning, Development and Reform Prof Ahsan Iqbal on Thursday said National Logistic Cell (N",0,0,0.0,1.0,0.0,0.0,0
19 12 2013,PM Youth Business Loans to be made transparent: Marvi Memon - ISLAMABAD: Chief Coordination of Prime Minister's Youth Business Loans Scheme Marvi Memon has reiterated the commitm,0,0,0.0,1.0,0.0,0.0,0
31 03 2020,COVID-19 diagnostic lab inaugurated - Punjab University Vice Chancellor Prof Niaz Ahmad inaugurated a diagnostic laboratory to test samples of suspected patients of COVID-19 at Centre for Applied Molecular Biology (CAMB) here on Monday.,0,0,0.058,0.942,0.0,-0.2263,0
05 06 2014,University of Gujrat under pressure to hire lawmakers ‘favourites’,0,0,0.216,0.784,0.0,-0.296,0
23 12 2011,All institutions must work under ambit of constitution: Presidency,0,0,0.0,1.0,0.0,0.0,0
28 10 2014,Polio drive in high risk areas begins today,0,0,0.231,0.769,0.0,-0.2732,0
07 10 2013,"Greece set to return to growth next year, draft budget predicts - ATHENS: Greece will emerge from six years of recession next year, its draft 2014 budget projected on Monday, in one of t",0,0,0.079,0.847,0.073,-0.0516,0
19 11 2014,Supreme Court orders probe into prison polio claim,0,0,0.256,0.465,0.279,0.0772,0
10 01 2021,"PML-N body discusses proposals for by-polls, candidates - LAHORE: Pakistan Muslim League-Nawaz (PML-N) parliamentary board which met here on Saturday discussed proposals for...",0,0,0.0,1.0,0.0,0.0,0
20 08 2015,SC orders shifting of oil tankers to Zulfikarabad terminal,0,0,0.0,1.0,0.0,0.0,0
13 02 2020,"Opposition parliamentary performance disappointing: Ch Fawad - He said that the attitude of both the parties in the Parliament House was not appropriated. 
He said that Parli",0,0,0.107,0.803,0.09,-0.128,0
02 12 2020,"Govt. releases Rs548.890 for 15 Aviation sector projects in five months - According to the official data, the government has authorized/disbursed an amount of Rs. 548.890 as of November 27.",0,0,0.0,1.0,0.0,0.0,0
16 04 2019,"Private schools restrained from seeking fees for May, June",0,0,0.0,1.0,0.0,0.0,0
06 01 2021,"Opposition parties trying to sell old narrative for acquiring NRO: Shahzad Akbar - In reply to a question, Barrister Shahzad Akbar said that Ex President Asif Ali Zardari had denied the ownership of Surrey Palace, in 2004.",0,0,0.075,0.855,0.07,-0.0516,0
29 01 2021,"Pakistan extends travel curbs on passengers from UK - The authority also added six more countries to the C category list including South Africa, UK, Portugal, Ireland and Brazil.
The category C international passengers now have to show Covid-19 report upon arrival and they will undergo another assessment of the virus in Pakistan, says CAA.",0,0,0.0,0.947,0.053,0.2023,0
26 05 2013,Altaf to announce ‘new’ names for MQM committees,0,0,0.0,1.0,0.0,0.0,0
22 04 2011,In memory of Moin Akhtar,0,0,0.0,1.0,0.0,0.0,0
17 10 2011,ISE-10 sheds 37.72 points - ISLAMABAD: Islamabad Stock Exchange (ISE-10) Monday witnessed bearish trend as the index closed at 2586.36 by loosing 37,0,0,0.0,1.0,0.0,0.0,0
30 09 2014,"Firdaus Awan, Azam Hoti to face NAB investigation",0,0,0.0,1.0,0.0,0.0,0
10 02 2012,ISE-10 stays bullish - ISLAMABAD: Islamabad Stock Exchange (ISE-10) here on Friday witnessed bullish trend as the index was up by 5.76 points t,0,0,0.0,1.0,0.0,0.0,0
06 09 2016,HYDERABAD: Bullion rates on Tuesday - HYDERABAD: Following were the Bullion rates in Hyderabad on Tuesday.Gold Tezabi 24 CT Rs. 43035.00 (per 10 gram)Gold Tez,0,0,0.0,1.0,0.0,0.0,0
02 01 2014,Musharraf moved to hospital; court grants exemption,0,0,0.0,0.759,0.241,0.2263,0
28 01 2012,Memo commission seeks more time for probe,0,0,0.0,1.0,0.0,0.0,0
25 10 2020,Defamation lawsuit against PM put off due to lawyers’ absence,0,0,0.174,0.826,0.0,-0.2263,0
23 11 2013,"Shipping activity at Port Qasim - KARACHI: Three ships arrived at Port to load/offload containers at QICT, furnace oil at FOTCO, chemical at EVTL on 22nd",0,0,0.0,1.0,0.0,0.0,0
04 06 2013,Governor Sindh leaves for Saudi Arabia to perform Umrah - KARACHI: Governor Sindh Dr. Ishrat ul Ebad Khan on Tuesday evening left here for Saudi Arabia.He will perform Umrah and,0,0,0.0,1.0,0.0,0.0,0
16 12 2020,How the PTI's narrative-building mechanism works directly under Prime Minister Imran Khan,0,0,0.0,1.0,0.0,0.0,0
18 12 2019,Existing facilities in tribal districts to be made functional: CM,0,0,0.0,1.0,0.0,0.0,0
03 08 2011,"Malik asks PTA to help Karachi Police in detection of terrorists - KARACHI: Minister for Interior, Senator Rehman Malik, has directed Pakistan Telecommunication Authority (PTA) to help Ka",0,0,0.121,0.68,0.198,0.1531,0
25 01 2021,SC adjourns Daniel Pearl murder case till Thursday - The Supreme Court issued notices to the Attorney General and all Advocate Generals on the appeal of the Sindh government.,0,0,0.137,0.758,0.105,-0.2732,0
25 03 2012,Gilani and government to complete their terms: Law Minister - HYDERABAD: Federal Minister for Law and Parliamentary Affairs Mola Bux Chandio has said that Syed Yousuf Raza Gilani wil,0,0,0.0,1.0,0.0,0.0,0
18 06 2011,Thar-Coal project to produce cheap electricity: Dr Samar - ISLAMABAD : Renowned scientist Dr Samar Mumbarkmand on Saturday said the country had third biggest coal reserves which c,0,0,0.0,1.0,0.0,0.0,0
26 07 2012,Also Pakistan – III,0,0,0.0,1.0,0.0,0.0,0
17 05 2019,CM House in KP claims cutting expenses by Rs160 million,0,0,0.143,0.857,0.0,-0.128,0
12 04 2013,Objections against Nisar dismissed,0,0,0.0,1.0,0.0,0.0,0
05 11 2016,"Dr Asim, Waseem Akhtar, three others indicted in militants' treatment case",0,0,0.0,1.0,0.0,0.0,0
01 01 2018,"Government hikes petrol prices on New Year's Eve - The price of petrol has been increased by Rs4.06 per liter and will now be available at Rs81.53, announced Finance A",0,0,0.0,0.928,0.072,0.2732,0
17 04 2020,‘Only half of Pakistanis aware of common risk factors of Covid-19’,0,0,0.174,0.826,0.0,-0.2732,0
27 09 2012,Young doctors: more protests less service,0,0,0.305,0.695,0.0,-0.2944,0
07 12 2018,Punjab new labour policy today,0,0,0.0,1.0,0.0,0.0,0
18 07 2014,Raiwind house owner held for questioning,0,0,0.219,0.781,0.0,-0.1027,0
26 10 2017,Sindh CM asks local administration to provide space for Edhi Foundation’s office in Thatta,0,0,0.0,1.0,0.0,0.0,0
09 02 2019,Lahore-based academic Ammar Ali Jan released after receiving bail,0,0,0.0,1.0,0.0,0.0,0
24 02 2020,"Applications for Hajj 2020 to be collected from tomorrow - The ministry had earlier announced the date from February 24 to March 3. 

The Ministry of Religious Affai",0,0,0.0,1.0,0.0,0.0,0
14 12 2020,"Development, rehabilitation of Peshawar city top priority of Govt: CM - The CM talking to MNA from Peshawar city Shukat Ali here at CM Secretariat said that under citizen empowerment project the water supply lines were being changed.",0,0,0.0,0.952,0.048,0.2023,0
25 02 2015,Mangrove wood seized near Ibrahim Hyderi,0,0,0.0,1.0,0.0,0.0,0
30 05 2011,Siemens Pakistan receives new orders of Rs7.1bn - KARACHI : New orders of Rs7.1 billion have been   received by Siemens Pakistan during the first six months of the   comp,0,0,0.0,1.0,0.0,0.0,0
22 05 2011,"Sindh completes 49pc, Punjab 39pc cotton sowing - ISLAMABAD : The Sindh  Province has achieved 49 percent of proposed cotton cultivation targets set for the year 2011-12",0,0,0.0,1.0,0.0,0.0,0
03 07 2017,"'What are we accused of,' Hassan Nawaz asks at third JIT appearance",0,0,0.167,0.833,0.0,-0.296,0
22 08 2018,PML-N plans post-Eid moot over joint presidential candidate,0,0,0.0,1.0,0.0,0.0,0
06 08 2014,Land acquisition top priority of government to start construction work of national highway: NA told - ISLAMABAD: Minister of State for Communication Abdul Hakeem Baloch on Wednesday informed the National Assembly that land,0,0,0.0,0.945,0.055,0.2023,0
14 06 2013,Explanation sought on US surveillance,0,0,0.0,1.0,0.0,0.0,0
22 12 2011,CJ advises forming judicial forum to probe memo case,0,0,0.0,1.0,0.0,0.0,0
30 01 2014,Selection of negotiators raises questions,0,0,0.0,1.0,0.0,0.0,0
24 04 2012,NA Speaker calls on President - KARACHI: Speaker of the National Assembly Dr Fehmida Mirza called on President Asif Ali Zardari here at Bilawal House on,0,0,0.0,1.0,0.0,0.0,0
22 10 2016,Afghan Taliban brief Pakistan about talks with Kabul: officials,0,0,0.0,1.0,0.0,0.0,0
11 12 2012,"Federal Govt to provide funds for salaries of 5,000 teachers of Balochistan: NA informed - ISLAMABAD: Minister for Religious Affairs Syed Khurshid Ahmad Shah on Tuesday apprised the National Assembly that the fe",0,0,0.0,1.0,0.0,0.0,0
18 11 2020,CSS Corner opens at Markaz-e-Islami - KARACHI: Administrator and Commissioner Karachi Iftikhar Ali Shallwani inaugurated the CSS Corner established by KMC...,0,0,0.0,1.0,0.0,0.0,0
15 07 2012,"LCCI congratulates new FBR chairman - RECORDER REPORT 
 LAHORE: The Lahore Chamber of Commerce and Industry (LCCI) has congratulated the newly appointed Chai",0,0,0.0,1.0,0.0,0.0,0
08 09 2020,Vast majority of virus cases in Karachi asymptomatic: study - Pakistan's low number of cases compared to other South Asian nations has baffled public health experts.,0,0,0.08,0.871,0.049,-0.2023,0
02 12 2011,"South Korea to build three megawatt solar power station - HYDERABAD: The Ambassador, Republic of Korea in Pakistan Choong Joo Choi has informed that Korea will establish a Solar",0,0,0.0,1.0,0.0,0.0,0
09 04 2012,Career ‘pitfalls’ keep Lahore's wardens in low spirits,0,0,0.231,0.769,0.0,-0.2732,0
28 01 2021,Youth need modern-day facilities for international level sports competitions: Speaker NA - Asad directed the delegations to prepare a PC-1 of Rs. 10 million for the upgradation of Bamkhel Sports Complex.,0,0,0.0,1.0,0.0,0.0,0
21 01 2020,"Ambassador Alice Wells, Sohail Mahmood discuss range of bilateral issues - The Foreign Secretary highlighted the grave human rights and humanitarian situation in India Occupied Jammu & K",0,0,0.094,0.833,0.072,-0.1531,0
10 08 2011,Farmers informed of cotton crop - LAHORE: Director General Agriculture (Ext & AR) Punjab Dr Muhammad Anjum Ali on Wednesday informed farmers that if rain,0,0,0.0,1.0,0.0,0.0,0
08 10 2013,Govt silent over extremists’ hide collection drive,0,0,0.221,0.779,0.0,-0.1779,0
14 02 2016,ECP to hold LG polls for Sindh's reserved seats from Feb 20 - ISLAMABAD: The Election Commission of Pakistan (ECP) will hold Local Government Elections for indirect seats in Sindh be,0,0,0.0,1.0,0.0,0.0,0
12 12 2020,"CDA completes renovation, rehabilitation work of 50 parks - Portable toilets have also been installed in the parks while tenders have been issued for the landscape of the Glora morr interchange and uplifting of Srinagar Highway.",0,0,0.0,0.955,0.045,0.1531,0
08 09 2015,"Tepid Japan GDP stirs central bank easing speculation - TOKYO: Japan's economy shrank less than initially thought last quarter, revised data showed Tuesday, but the still-d",0,0,0.0,0.941,0.059,0.128,0
24 02 2020,"Fox and NBCUniversal to acquire streaming platforms - Media groups Fox Corp. and NBCUniversal are looking to buy ad-supported streaming platforms meant to lure customers who don't want to spend money on subscriptions, the Wall Street Journal reported Friday.",0,0,0.032,0.968,0.0,-0.0572,0
26 07 2011,Going beyond exile,0,0,0.0,1.0,0.0,0.0,0
29 06 2018,CJP Nisar admits failure to put his house in order,0,0,0.244,0.593,0.163,-0.2732,0
30 05 2011,2006: Political manoeuvring to amend Hudood Ordinance,0,0,0.0,1.0,0.0,0.0,0
06 09 2018,"I-voting being pushed to rig polls, says Raza Rabbani",0,0,0.158,0.842,0.0,-0.128,0
25 01 2016,"Hong Kong breaks record for least affordable housing - HONG KONG: Hong Kong has the least affordable housing of 87 major global cities, with prices a record 19 times average p",0,0,0.0,1.0,0.0,0.0,0
25 10 2017,Telenor Pakistan plans to switch over 75pc network to 4G - ISLAMABAD: Telenor Pakistan has planned heavy investment to further enhance its 4G/LTE footprint in the country and,0,0,0.0,1.0,0.0,0.0,0
21 11 2017,Shahbaz invites Indian counterpart to 'join hands' to tackle smog in Punjab,0,0,0.153,0.694,0.153,0.0,0
23 02 2016,"Brazil's inflation jumps unexpectedly to 12-year high - BRASILIA: Brazil's inflation rate rose unexpectedly in the month to mid-February to a new 12-year high, adding to fe",0,0,0.0,1.0,0.0,0.0,0
02 04 2019,Women-only bus service to hit roads on Thursday,0,0,0.0,1.0,0.0,0.0,0
20 07 2018,Shahi Syed faces Aurangzeb Farooqi in NA-238 constituency,0,0,0.0,1.0,0.0,0.0,0
24 04 2014,"Li Zhengmao, EVP, China Mobile Communications Corporation meets Dar - ISLAMABAD: Li Zhengmao, Executive Vice President, China Mobile Communications Corporation along with his team on Thursda",0,0,0.0,1.0,0.0,0.0,0
20 12 2020,New border crossing point with Iran opened in Gwadar,0,0,0.0,1.0,0.0,0.0,0
17 10 2011,Gilani asks Naval chief to recruit Baloch youths,0,0,0.0,1.0,0.0,0.0,0
30 03 2016,"President confers Nishan-i-Imtiaz on Turkish armed forces Commander - ISLAMABAD: President Mamnoon Hussain on Wednesday conferred Nishan-i-Imtiaz (military) on General Hulusi Akar, Commander",0,0,0.0,1.0,0.0,0.0,0
26 06 2016,New dams inevitable for economic survival: Founders Group - LAHORE: The Founders Group of Lahore Chamber of Commerce & Industry Sunday termed new dams inevitable for economic s,0,0,0.0,1.0,0.0,0.0,0
07 10 2017,"Mr minister, why was there a need for Rangers to appear at the court in the first place?",0,0,0.0,1.0,0.0,0.0,0
20 03 2012,PCNS recommendations discussed at allies’ meeting,0,0,0.0,1.0,0.0,0.0,0
