Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
29 12 2017,"Security, terrorism discussed at NSA-Sharif Jati Umra meeting",-1,-1,0.354,0.462,0.185,-0.4939,-1
29 12 2017,NA panel rejects MQM's bill for land reforms,-1,-1,0.314,0.686,0.0,-0.4939,-1
30 12 2017,Five IS militants killed in ‘encounter’ outside Karachi: police,-1,-1,0.36,0.64,0.0,-0.6705,-1
30 12 2017,Sindh High Court employee held over killing of State Life worker,-1,-1,0.306,0.694,0.0,-0.6597,-1
30 12 2017,5 Frontier Corps personnel killed while chasing oil smugglers,-1,-1,0.535,0.465,0.0,-0.7845,-1
30 12 2017,"Former CJCSC, Gen Khalid Shamim Wynne passes away in road accident",-1,-1,0.237,0.763,0.0,-0.4767,-1
30 12 2017,Why does Pakistan rank high among countries considered dangerous for journalists?,-1,-1,0.237,0.763,0.0,-0.4767,-1
30 12 2017,"Police arrest Rawalpindi man who killed 1, held 25 of his family hostage",-1,-1,0.385,0.615,0.0,-0.7845,-1
30 12 2017,2017 in review: Major terror attacks to strike Pakistan this year,-1,-1,0.494,0.506,0.0,-0.7783,-1
30 12 2017,2017 in review: The most disturbing stories from the outgoing year,-1,-1,0.243,0.608,0.149,-0.3384,-1
30 12 2017,"PML-N govt has betrayed Pakhtuns, says Asfandyar",-1,-1,0.4,0.6,0.0,-0.6124,-1
30 12 2017,ECP plea challenging disenfranchisement petition’s maintainability rejected,-1,-1,0.333,0.505,0.162,-0.4019,-1
30 12 2017,‘Notorious Lyari gangster killed in encounter’,-1,-1,0.474,0.526,0.0,-0.6705,-1
30 12 2017,"Armed with handkerchief, Pishin’s Dadi fights poliovirus",-1,-1,0.31,0.69,0.0,-0.4019,-1
30 12 2017,"Political chaos to benefit terrorists, warns interior minister",-1,-1,0.568,0.247,0.185,-0.7351,-1
30 12 2017,"Govt lethargy stalls Gwadar’s projects, Senate body told",-1,-1,0.255,0.745,0.0,-0.34,-1
30 12 2017,Man absolved of blasphemy charges after nine years in prison,-1,-1,0.362,0.47,0.168,-0.4404,-1
30 12 2017,Sharifs’ dash to Saudi Arabia fuels suspicions,-1,-1,0.294,0.706,0.0,-0.3612,-1
04 01 2018,TTP militants involved in attack on army major killed in DI Khan operation: ISPR,-1,-1,0.388,0.612,0.0,-0.8225,-1
04 01 2018,"Amid worsening tensions, US and Pakistan announce they will only speak to each other on Twitter",-1,-1,0.289,0.711,0.0,-0.6908,-1
04 01 2018,SC takes suo motu notice of conditions at Lahore's govt hospitals on 'public complaints',-1,-1,0.172,0.828,0.0,-0.4019,-1
04 01 2018,3 Pakistani civilians injured in Indian ceasefire violation: ISPR,-1,-1,0.496,0.504,0.0,-0.7096,-1
04 01 2018,Nawaz's petition to get NAB references clubbed rejected for a second time,-1,-1,0.248,0.752,0.0,-0.5106,-1
04 01 2018,58th suspect in Mashal Khan murder arrested by Mardan police,-1,-1,0.588,0.412,0.0,-0.875,-1
04 01 2018,Centre to blame for tribals’ misery post militancy,-1,-1,0.504,0.496,0.0,-0.7269,-1
04 01 2018,Child found strangled after rape in Sherakot,-1,-1,0.621,0.379,0.0,-0.8481,-1
04 01 2018,"Partition of provinces sparked 1947 riots, says historian",-1,-1,0.32,0.68,0.0,-0.5106,-1
04 01 2018,How Pakistan is failing its child brides,-1,-1,0.355,0.645,0.0,-0.5106,-1
10 01 2018,Two Chinese men arrested in Karachi over suspicion of ATM fraud,-1,-1,0.543,0.457,0.0,-0.8591,-1
10 01 2018,9kg heroin recovered from Czech woman at Lahore airport,-1,-1,0.286,0.714,0.0,-0.4939,-1
10 01 2018,Shahzeb Khan's murder was shocking but was it 'terrorism'?,-1,-1,0.402,0.598,0.0,-0.5719,-1
10 01 2018,Kasur scandal: 'I thought of killing myself every day',-1,-1,0.51,0.49,0.0,-0.8074,-1
10 01 2018,Celebrities call for justice after the rape and murder of 6-year-old Zainab from Kasur,-1,-1,0.395,0.462,0.143,-0.7906,-1
10 01 2018,"Being made a victim of politicking in the PMDC case, Asim Hussain complains",-1,-1,0.32,0.68,0.0,-0.5719,-1
10 01 2018,"Justice for Zainab: Riots erupt in Kasur after 7-year-old's rape, murder",-1,-1,0.55,0.303,0.147,-0.8834,-1
10 01 2018,"Journalist Taha Siddiqui beaten by '10-12 armed men', escapes 'attempted abduction'",-1,-1,0.41,0.497,0.093,-0.7269,-1
10 01 2018,Two suspects get bail in explosives case in KP,-1,-1,0.231,0.769,0.0,-0.34,-1
10 01 2018,"Plea filed in LHC seeking ban on Nawaz, Maryam speeches",-1,-1,0.286,0.714,0.0,-0.5574,-1
10 01 2018,Policeman crushed to death by tractor-driven trolley in Sukkur,-1,-1,0.489,0.511,0.0,-0.7717,-1
10 01 2018,Two men jailed for life in ASI murder case in Karachi,-1,-1,0.467,0.533,0.0,-0.836,-1
10 01 2018,Dairy farmers seek time to implement SC ban on hormonal injections,-1,-1,0.265,0.735,0.0,-0.5574,-1
10 01 2018,Senate body opposes pardon for Rangers men who killed youth in Karachi,-1,-1,0.268,0.595,0.137,-0.4939,-1
15 01 2018,Remand of 13-year-old girl's suspected rapist extended for two days,-1,-1,0.459,0.541,0.0,-0.7783,-1
15 01 2018,How to respond when a sexual abuse survivor comes forward with their story,-1,-1,0.251,0.599,0.15,-0.4019,-1
15 01 2018,Remands of 5 Chinese nationals suspected of ATM fraud extended till Jan 18,-1,-1,0.363,0.637,0.0,-0.6908,-1
15 01 2018,SHC criticises Sindh govt for not resolving stand-off over sugarcane price,-1,-1,0.333,0.667,0.0,-0.5399,-1
15 01 2018,Intizar murder case: Detained ACLC officials record statements before police,-1,-1,0.481,0.519,0.0,-0.8126,-1
15 01 2018,"Police action in 2015 could have prevented Zainab's rape, murder: LHC",-1,-1,0.508,0.432,0.059,-0.8834,-1
15 01 2018,NAB files review petition on SC's rejection of reopening Hudaibiya case,-1,-1,0.259,0.741,0.0,-0.5423,-1
15 01 2018,"Justice for Zainab: 6-year-old's rape, murder highlights all that is broken in our political system",-1,-1,0.465,0.409,0.126,-0.8779,-1
15 01 2018,Some forces trying to sabotage Senate elections: Ahsan,-1,-1,0.327,0.673,0.0,-0.5267,-1
15 01 2018,Service banned in unauthorised churches,-1,-1,0.429,0.571,0.0,-0.4588,-1
15 01 2018,Cleric arrested for allegedly raping 14-year-old student in Karachi,-1,-1,0.53,0.47,0.0,-0.836,-1
16 01 2018,"SSP Rao Anwar survives attempt on life in Malir, three attackers killed",-1,-1,0.451,0.549,0.0,-0.8481,-1
16 01 2018,CM Sindh orders judicial inquiry into teenager Intizar's killing by undercover cops,-1,-1,0.286,0.714,0.0,-0.6597,-1
16 01 2018,Flu cases and deaths are on the rise in Pakistan—but should we be alarmed?,-1,-1,0.294,0.706,0.0,-0.6124,-1
16 01 2018,"Court bans usage of 'deaf, mute, blind or lame' to describe differently-abled persons",-1,-1,0.333,0.667,0.0,-0.6705,-1
16 01 2018,Govt unveils 'Paigham-i-Pakistan' fatwa against terrorism,-1,-1,0.479,0.521,0.0,-0.6808,-1
16 01 2018,'Entire nation is grieving Zainab's murder': SC summons all investigation teams,-1,-1,0.248,0.752,0.0,-0.5106,-1
16 01 2018,Intizar Ahmed's murder in Karachi stands out for its utter senselessness and brutality,-1,-1,0.442,0.558,0.0,-0.8658,-1
16 01 2018,Zainab murder case: radius of area being investigated in Kasur expanded,-1,-1,0.32,0.68,0.0,-0.6908,-1
16 01 2018,Nisar-Rashid war of  words heats up,-1,-1,0.438,0.562,0.0,-0.5994,-1
16 01 2018,Govt asked to explain delay in formation of panel for child rights,-1,-1,0.173,0.827,0.0,-0.3182,-1
16 01 2018,"CTD arrests two Jamatul Ahrar men, recovers grenades, arms",-1,-1,0.266,0.734,0.0,-0.4404,-1
16 01 2018,Heirs of Baldia factory fire victims to get monthly pension,-1,-1,0.37,0.63,0.0,-0.5719,-1
23 01 2018,Women's Action Forum asks CJP to apologise for 'sexist' remark,1,1,0.0,0.776,0.224,0.3818,1
23 01 2018,"Fresh round of talks between cane growers, sugar millers remains inconclusive",1,1,0.0,0.813,0.187,0.3182,1
23 01 2018,Bizenjo says govt ready to hold talks with Baloch dissidents,1,1,0.0,0.783,0.217,0.3612,1
29 01 2018,Suspected robbers gun down Rangers sepoy in Karachi,-1,-1,0.417,0.583,0.0,-0.5106,-1
29 01 2018,KU inquiry committee finds Prof Sahar Ansari 'guilty' of sexual harassment,-1,-1,0.259,0.741,0.0,-0.5423,-1
29 01 2018,IED blast near garbage dump kills ragpicker in Hyderabad,-1,-1,0.466,0.534,0.0,-0.7269,-1
29 01 2018,Nurse found dead near Seaview in Karachi,-1,-1,0.417,0.583,0.0,-0.6486,-1
29 01 2018,2 Chinese nationals involved in ATM fraud in Karachi sentenced to 1 year in jail,-1,-1,0.308,0.692,0.0,-0.5994,-1
29 01 2018,Three transgender persons shot injured in Swabi,-1,-1,0.31,0.69,0.0,-0.4019,-1
29 01 2018,Main accused in Asma murder case has fled to Saudi Arabia: police,-1,-1,0.408,0.592,0.0,-0.7845,-1
29 01 2018,Peshawar ATI attack 'facilitator' arrested by CTD in Charsadda,-1,-1,0.47,0.53,0.0,-0.7351,-1
29 01 2018,"Police arrest sub-inspector for running over pedestrians, killing two in Larkana",-1,-1,0.43,0.57,0.0,-0.7783,-1
29 01 2018,"Man confesses to murdering, attempting to rape teenage sister in Quetta: police",-1,-1,0.474,0.526,0.0,-0.875,-1
29 01 2018,"IHC accepts contempt of court petition against Nawaz, Maryam",-1,-1,0.29,0.534,0.176,-0.3612,-1
29 01 2018,"SHC rejects bail plea of Baldia factory fire suspect, asks ATC to speed up case proceedings",-1,-1,0.375,0.625,0.0,-0.7783,-1
29 01 2018,Pensioners’ fight for rights close to conclusion,-1,-1,0.302,0.698,0.0,-0.3818,-1
29 01 2018,Zainab's murder is a call for Pakistan to review its haphazard laws on crimes against children,-1,-1,0.251,0.749,0.0,-0.6908,-1
29 01 2018,Three more child sexual assault cases surface in KP,-1,-1,0.337,0.663,0.0,-0.6204,-1
29 01 2018,Clash on PU campus: Shahbaz takes exception to ATA cases against students,-1,-1,0.205,0.795,0.0,-0.4278,-1
29 01 2018,"Plea to launch Gwadar housing, commercial societies rejected",-1,-1,0.32,0.68,0.0,-0.5106,-1
29 01 2018,"Eight-year-old girl allegedly raped in Mardan, suspect arrested",-1,-1,0.664,0.336,0.0,-0.872,-1
29 01 2018,"Medical student shot dead in Kohat for refusing marriage, say police",-1,-1,0.438,0.562,0.0,-0.7906,-1
04 02 2018,Agriculture institute to resume academic activities from Feb 6 amid security concerns,1,1,0.0,0.806,0.194,0.34,1
04 02 2018,Karachi is undergoing major development — but for whose benefit?,1,1,0.0,0.667,0.333,0.6124,1
04 02 2018,Seeking justice for Naqeebullah on the streets of Islamabad,1,1,0.0,0.702,0.298,0.5267,1
04 02 2018,Jirga supports fencing of Pak-Afghan border,1,1,0.0,0.667,0.333,0.3612,1
09 02 2018,156 women attempted suicide by consuming 'Kala Pathar' in Dera Ghazi Khan last year,-1,-1,0.257,0.743,0.0,-0.6705,-1
09 02 2018,Gen Bajwa confirms death sentences of 7 convicted by military courts,-1,-1,0.298,0.611,0.092,-0.5719,-1
09 02 2018,Zainab murder trial begins today,-1,-1,0.54,0.46,0.0,-0.6908,-1
09 02 2018,'Stop us if you can': Religious parties in Mardan protest conviction of 31 men in Mashal's murder,-1,-1,0.362,0.528,0.11,-0.7351,-1
09 02 2018,IHC orders 12-year-old Christian girl abducted for marriage returned to her parents,-1,-1,0.231,0.769,0.0,-0.5106,-1
09 02 2018,IHC annoyed by lack of progress on Faizabad sit-in; warns officials of contempt proceedings,-1,-1,0.461,0.411,0.128,-0.743,-1
09 02 2018,Police fail to achieve breakthrough in Chinese citizen’s murder in Karachi,-1,-1,0.477,0.523,0.0,-0.8481,-1
09 02 2018,There should be no ambiguity allowed on the fact that Mashal was brutally killed by bigots,-1,-1,0.451,0.549,0.0,-0.8934,-1
09 02 2018,"Getting as low as Rs5,000, teachers hold sit-in for minimum pay",-1,-1,0.28,0.72,0.0,-0.3612,-1
09 02 2018,US drone kills three ‘militants’ in N Waziristan,-1,-1,0.368,0.632,0.0,-0.5423,-1
09 02 2018,CTD terms Intizar’s killing in Karachi cold-blooded murder by ACLC personnel,-1,-1,0.503,0.497,0.0,-0.8779,-1
11 02 2018,Two suspects arrested over gang rape of 13-year-old girl in Larkana,-1,-1,0.56,0.44,0.0,-0.8807,-1
11 02 2018,Pakistan and India mourn Asma Jahangir's sudden demise,-1,-1,0.286,0.714,0.0,-0.4215,-1
11 02 2018,Five inspectors stripped of  badges as ATC penalty,-1,-1,0.3,0.7,0.0,-0.4588,-1
11 02 2018,Sit-in over Naqeeb’s killing ends,-1,-1,0.524,0.476,0.0,-0.6597,-1
11 02 2018,PM vows to name and shame senators over horse-trading,-1,-1,0.279,0.721,0.0,-0.4767,-1
11 02 2018,Resentment in PML-N over Senate choices,-1,-1,0.367,0.633,0.0,-0.4404,-1
17 02 2018,"CJP displeased with Shahrukh Jatoi's medical report, orders Sharjeel Memon's return to jail",-1,-1,0.195,0.805,0.0,-0.4404,-1
17 02 2018,"Imran Ali handed death sentence on 4 counts, life term in Zainab rape and murder case",-1,-1,0.52,0.43,0.051,-0.9325,-1
17 02 2018,Detention case of BB’s murder suspects deferred,-1,-1,0.706,0.294,0.0,-0.8625,-1
17 02 2018,Govt looks the other way as sugar cane crisis deepens,-1,-1,0.313,0.687,0.0,-0.6249,-1
17 02 2018,View from abroad: Tough global struggle for human rights,-1,-1,0.352,0.648,0.0,-0.4215,-1
17 02 2018,SC regrets govt’s talks with Tehreek-i-Labbaik to end sit-in,-1,-1,0.238,0.762,0.0,-0.3612,-1
17 02 2018,NAB may move court against ministry’s reluctance to place Sharifs’ names on ECL,-1,-1,0.167,0.833,0.0,-0.34,-1
17 02 2018,PTI MNAs object to misrepresentation of Pashtuns in anti-terror drill,-1,-1,0.25,0.75,0.0,-0.4588,-1
17 02 2018,Is something wrong with Kasur,-1,-1,0.437,0.563,0.0,-0.4767,-1
17 02 2018,US underlines Pakistan’s ‘deficiencies’ in countering terrorism,-1,-1,0.434,0.566,0.0,-0.6808,-1
17 02 2018,SC regrets extending ‘fair chance’ to fugitive Rao Anwar,-1,-1,0.238,0.762,0.0,-0.3612,-1
22 02 2018,Ali Zafar's Teefa in Trouble teaser is out!,-1,-1,0.454,0.546,0.0,-0.6114,-1
22 02 2018,"India refuses to withdraw ban on Pakistani artists, reports Indian media",-1,-1,0.265,0.735,0.0,-0.5574,-1
22 02 2018,Ashiyana-i-Iqbal housing scam: NAB arrests LDA ex-chief Ahad Cheema,-1,-1,0.485,0.515,0.0,-0.765,-1
22 02 2018,"Zoo animals suffer because of staff shortage, poor sanitation",-1,-1,0.589,0.411,0.0,-0.8225,-1
22 02 2018,DSP remanded in Naqeeb murder case,-1,-1,0.485,0.515,0.0,-0.6908,-1
22 02 2018,Man killed in LoC mine blast,-1,-1,0.474,0.526,0.0,-0.6705,-1
22 02 2018,IHC drops contempt case against TV channel,-1,-1,0.388,0.612,0.0,-0.5859,-1
22 02 2018,"Public hangings in child abuse, murder cases opposed",-1,-1,0.597,0.403,0.0,-0.872,-1
22 02 2018,"Rs297bn spent on war against terror in 10 years, Senate told",-1,-1,0.448,0.552,0.0,-0.8074,-1
22 02 2018,"Imran hails SC ruling, Zardari warns against confrontation",-1,-1,0.381,0.619,0.0,-0.4019,-1
06 03 2018,Islamabad's military support sought for 'freedom movement' in held Kashmir,1,1,0.0,0.537,0.463,0.7845,1
06 03 2018,NAB okays inquiries against those named in Panama Papers,1,1,0.0,0.721,0.279,0.4767,1
06 03 2018,Peace returning to Balochistan: COAS,1,1,0.0,0.533,0.467,0.5423,1
06 03 2018,PTI invites independent senators-elect to join party,1,1,0.0,0.505,0.495,0.5994,1
06 03 2018,Parties call for probe into Senate vote ‘purchase’,1,1,0.0,0.722,0.278,0.4019,1
06 03 2018,PPP wins by-polls in PS-7 Ghotki,1,1,0.0,0.575,0.425,0.5719,1
15 03 2018,Pakistan ranked happiest among neighbouring countries: UN report,1,1,0.0,0.625,0.375,0.6369,1
15 03 2018,MQM-P announces support for PTI candidate in election for Senate opposition leader,1,1,0.0,0.803,0.197,0.4019,1
15 03 2018,5 things you need to know about the NAPA International Theatre and Music Festival,1,1,0.0,0.789,0.211,0.4939,1
15 03 2018,Imran dares PML-N: ‘I’m a good catcher; hurl a shoe and I’ll throw it back’,1,1,0.0,0.805,0.195,0.4404,1
15 03 2018,Supreme Court censures SBCA for not stopping illegal constructions,1,1,0.0,0.43,0.57,0.7887,1
15 03 2018,Karachi nuclear power plants heavily protected: IAEA chief,1,1,0.0,0.707,0.293,0.4404,1
15 03 2018,Nawaz hopes elections will be held on time,1,1,0.0,0.714,0.286,0.4215,1
15 03 2018,Nacta signs accord to promote safe donations,1,1,0.0,0.476,0.524,0.6705,1
15 03 2018,Government move to revive executive magistracy system,1,1,0.0,0.714,0.286,0.34,1
28 03 2018,Pakistan Stock Exchange lands in green as benchmark index gains 169 points,1,1,0.0,0.821,0.179,0.34,1
28 03 2018,"Bajwa doctrine's scope limited to security measures only, clarifies DG ISPR",1,1,0.134,0.563,0.303,0.34,1
28 03 2018,Mawra says her character in Aangan will be romancing three men,1,1,0.0,0.769,0.231,0.4588,1
28 03 2018,Pakistan urges more non-permanent seats in UNSC to ensure regional representation,1,1,0.0,0.794,0.206,0.3818,1
28 03 2018,Supreme Court gives govt 30 days to bring back Hussain Haqqani,1,1,0.0,0.735,0.265,0.5574,1
28 03 2018,Play Seven explores stories of women activists from around the world,1,1,0.0,0.806,0.194,0.34,1
28 03 2018,Fresh probe declares Sharea Faisal encounter ‘fake’,1,1,0.0,0.723,0.277,0.3182,1
28 03 2018,KP lawyers concerned about hearing against Justice Faez Isa,1,1,0.0,0.702,0.298,0.5267,1
28 03 2018,"Judicial commission asks mayor, heads of civic bodies for plan to clear storm-water drains in Karachi",1,1,0.0,0.852,0.148,0.3818,1
28 03 2018,All eyes on party being launched in Balochistan today,1,1,0.0,0.625,0.375,0.4939,1
15 04 2018,Mohsin Hamid's Exit West wins Aspen Words Literary Prize 2018,1,1,0.0,0.533,0.467,0.7906,1
15 04 2018,US-India alliance is pushing Pakistan into an even greater dependence on China,1,1,0.0,0.815,0.185,0.3612,1
15 04 2018,Footprints: Our precious health workers bear the brunt of govt's apathy,1,1,0.148,0.604,0.248,0.3612,1
15 04 2018,PM invites parties to talks on new provinces,1,1,0.0,0.722,0.278,0.4019,1
15 04 2018,"How parades showcase our unity, strength and discipline",1,1,0.0,0.686,0.314,0.4939,1
16 04 2018,"Former chief justice, State Bank governor among PTI nominees for caretaker PM",1,1,0.0,0.764,0.236,0.5267,1
16 04 2018,"PTI accepts challenge, asks Zardari to contest against Imran in Karachi",1,1,0.0,0.714,0.286,0.3818,1
27 04 2018,"2 killed, 33 injured in grenade attack on wedding in North Waziristan",-1,-1,0.563,0.437,0.0,-0.8834,-1
27 04 2018,"PML-N's Rana Jamil warns of legal action against CJP in case of harm to him, his family",-1,-1,0.24,0.686,0.074,-0.5267,-1
27 04 2018,Heavy subsidies and ignored social funds: highlights from the last 10 years of Pakistan's economy,-1,-1,0.141,0.859,0.0,-0.3182,-1
27 04 2018,"A poor man's daughter who was tortured, raped and killed still awaits justice",-1,-1,0.596,0.226,0.177,-0.9201,-1
27 04 2018,CJP takes notice of 'botched' investigation of minor girl's rape in Faisalabad,-1,-1,0.299,0.701,0.0,-0.6908,-1
27 04 2018,Application sought to include terror clauses in stripping case,-1,-1,0.298,0.702,0.0,-0.5267,-1
27 04 2018,Headmaster arrested for alleged attempts to assault students in Rawalpindi,-1,-1,0.463,0.537,0.0,-0.7845,-1
27 04 2018,‘Monal Restaurant violates lease agreement’,-1,-1,0.452,0.548,0.0,-0.5106,-1
27 04 2018,Kamal threatens to besiege Hesco office,-1,-1,0.342,0.658,0.0,-0.3818,-1
27 04 2018,Suspects involved in attack on Chinese men in Sukkur nabbed,-1,-1,0.407,0.593,0.0,-0.6705,-1
28 04 2018,"Rape, murder case of 6-year-old girl in Manghopir 'solved', claim police",-1,-1,0.511,0.489,0.0,-0.886,-1
28 04 2018,2 Hazara men shot dead in fourth 'targeted' attack this month in Quetta,-1,-1,0.425,0.575,0.0,-0.8126,-1
28 04 2018,Five of a family die in Shigar house fire,-1,-1,0.512,0.488,0.0,-0.743,-1
28 04 2018,"‘Members of banned outfits be kept under surveillance ahead of Ramazan,' say official",-1,-1,0.2,0.8,0.0,-0.4588,-1
28 04 2018,PM expands cabinet hours before budget amid criticism,-1,-1,0.282,0.583,0.136,-0.3612,-1
28 04 2018,Crisis looms in election-year budget,-1,-1,0.655,0.345,0.0,-0.6908,-1
09 05 2018,"Quetta police arrest LJ-Alami member accused of killing Hazaras, security officials",-1,-1,0.489,0.38,0.13,-0.765,-1
09 05 2018,CJP orders formation of judicial commission to probe APS attack,-1,-1,0.256,0.744,0.0,-0.4767,-1
09 05 2018,Pakistani-origin Italian woman Sana was strangled to death: autopsy report,-1,-1,0.481,0.519,0.0,-0.8126,-1
09 05 2018,The military is not the only reason for Nawaz Sharif’s miseries,-1,-1,0.27,0.73,0.0,-0.5719,-1
09 05 2018,Minor boy found strangled,-1,-1,0.538,0.462,0.0,-0.5423,-1
09 05 2018,JI ministers yet to resign after quitting govt,-1,-1,0.255,0.745,0.0,-0.34,-1
09 05 2018,US embassy official arrested in Islamabad,-1,-1,0.383,0.617,0.0,-0.4767,-1
09 05 2018,Woman shot dead by brother over ‘honour’,-1,-1,0.417,0.583,0.0,-0.6486,-1
09 05 2018,Karachi reports first death due to ‘brain-eating’ amoeba,-1,-1,0.358,0.642,0.0,-0.5994,-1
09 05 2018,"With dry spell looming, alarm in Islamabad over water shortage",-1,-1,0.457,0.543,0.0,-0.5994,-1
09 05 2018,Nine acquitted in double murder case,-1,-1,0.439,0.374,0.187,-0.5719,-1
09 05 2018,"FIA to initiate criminal proceedings against MQM, PSP leaders",-1,-1,0.298,0.702,0.0,-0.5267,-1
09 05 2018,Body formed to probe coal mine tragedies,-1,-1,0.326,0.674,0.0,-0.4404,-1
09 05 2018,Provincial govts blamed for failing to help curb power theft,-1,-1,0.398,0.435,0.168,-0.5719,-1
09 05 2018,Guilty plea affects Pakistan’s lobbying options in US,-1,-1,0.406,0.594,0.0,-0.4767,-1
12 05 2018,Is our fashion obsession with Cannes doing a disservice to film?,-1,-1,0.211,0.789,0.0,-0.34,-1
12 05 2018,Buner police foil bid to marry minor girl off in swara to settle family dispute,-1,-1,0.162,0.838,0.0,-0.4019,-1
12 05 2018,Opposition voices concern over blocking move to place Umar Khurasani on UN's most wanted list,-1,-1,0.157,0.843,0.0,-0.3818,-1
12 05 2018,Landslide again damages Naltar power station’s channel,-1,-1,0.326,0.674,0.0,-0.4404,-1
12 05 2018,Non-applicability of labour laws to private schools declared illegal,-1,-1,0.31,0.69,0.0,-0.5574,-1
12 05 2018,Paragon chief’s brothers held in Ashiana scam,-1,-1,0.381,0.619,0.0,-0.5719,-1
12 05 2018,"Judicial activism, NAB have paralysed govt working, complains PM",-1,-1,0.245,0.755,0.0,-0.3818,-1
14 05 2018,"SC restores ban on recruitment for govt jobs, work on uplift projects till further notice",-1,-1,0.191,0.691,0.117,-0.34,-1
14 05 2018,Manto's teaser shows us the cruel realities of the writer's life,-1,-1,0.392,0.608,0.0,-0.7003,-1
14 05 2018,"My mother was almost cast as Anarkali for Mughal-e-Azam. At home, she was violently abused by her husband",-1,-1,0.307,0.693,0.0,-0.7964,-1
14 05 2018,Naqeebullah murder case: Eyewitness claims 'false' statement was taken under duress,-1,-1,0.32,0.68,0.0,-0.6908,-1
14 05 2018,NSC unanimously terms 'statement' on Mumbai attacks as 'incorrect and misleading',-1,-1,0.384,0.616,0.0,-0.6808,-1
14 05 2018,It would be unfair to my fans in India if I stopped taking offers across the border: Atif Aslam,-1,-1,0.238,0.762,0.0,-0.6124,-1
14 05 2018,'What did I say that was wrong?': Nawaz responds to controversy around remarks on Mumbai attacks,-1,-1,0.172,0.828,0.0,-0.4404,-1
14 05 2018,"Unsafe storage of explosives triggered Karachi City Court's malkhana fire, says report",-1,-1,0.179,0.821,0.0,-0.34,-1
14 05 2018,How bad planning is ruining Peshawar,-1,-1,0.579,0.421,0.0,-0.6705,-1
14 05 2018,Operations of two oil firms suspended at Keamari after defence ministry shows 'serious concern',-1,-1,0.262,0.655,0.083,-0.4588,-1
14 05 2018,"Visually impaired block Metro bus track for regular jobs, quota",-1,-1,0.244,0.756,0.0,-0.4404,-1
14 05 2018,NAB resummons Nawaz in road construction scam,-1,-1,0.381,0.619,0.0,-0.5719,-1
14 05 2018,Police teams sent to KP to search for escaped murder suspects,-1,-1,0.441,0.559,0.0,-0.7964,-1
14 05 2018,Water shortage in Islamabad to worsen in summers,-1,-1,0.469,0.531,0.0,-0.6486,-1
14 05 2018,Boy gets horrible punishment over desire to marry girl of his choice,-1,-1,0.364,0.489,0.147,-0.6124,-1
14 05 2018,"Four men, including two alleged criminals killed in tribal clashes in Shikarpur",-1,-1,0.451,0.549,0.0,-0.8481,-1
22 05 2018,How Pakistan’s beloved Truck Art has evolved,1,1,0.0,0.645,0.355,0.5106,1
22 05 2018,Why a bowl of pheni for sehri is a good idea,1,1,0.0,0.734,0.266,0.4404,1
22 05 2018,"Hania Aamir, Yasir Hussain gear up for an exciting project this Eid",1,1,0.0,0.775,0.225,0.4939,1
22 05 2018,Editorial: Other parties should follow PTI's precedent by presenting their own 100 day agendas,1,1,0.0,0.828,0.172,0.4019,1
22 05 2018,PTI fulfilled all promises made during previous polls: CM Khattak,1,1,0.0,0.597,0.403,0.6597,1
22 05 2018,IHC admits petition seeking report on Faizabad agreement,1,1,0.0,0.526,0.474,0.6597,1
22 05 2018,SC questions Asif over benefits he received from UAE employer after becoming minister,1,1,0.0,0.822,0.178,0.3818,1
22 05 2018,"New law promises more political, judicial powers to Gilgit-Baltistan",1,1,0.0,0.755,0.245,0.3818,1
22 05 2018,Hundreds gather in Texas to pray for Sabika Sheikh,1,1,0.0,0.777,0.223,0.3182,1
29 05 2018,"NSC expresses satisfaction over constitutional reforms in Fata, Gilgit-Baltistan",1,1,0.0,0.734,0.266,0.4404,1
29 05 2018,All major parties allotted their desired election symbols,1,1,0.0,0.556,0.444,0.5859,1
29 05 2018,Hamza Ali Abbasi's next TV drama is a 'beautiful story' called Alif,1,1,0.0,0.719,0.281,0.5994,1
29 05 2018,'She was the most loving person': Sabika Sheikh's US host family shares memories of slain student,1,1,0.0,0.687,0.313,0.7501,1
29 05 2018,Is the PML-N's demand for a truth commission too ambitious?,1,1,0.116,0.465,0.419,0.5994,1
29 05 2018,"Ordinance to protect Nizam-i-Adl, other regulations in Pata",1,1,0.0,0.729,0.271,0.3818,1
29 05 2018,IMF endorses Islamic rules for financial assessment,1,1,0.0,0.714,0.286,0.34,1
29 05 2018,Profile: Justice Nasirul Mulk — a ‘democrat’ judge,1,1,0.0,0.595,0.405,0.5267,1
29 05 2018,Pakistan’s second cardinal hopes to create religious harmony,1,1,0.0,0.397,0.603,0.765,1
03 06 2018,What is the voter turnout going to be like in the 2018 election?,1,1,0.0,0.828,0.172,0.3612,1
03 06 2018,Call for more PIA flights to boost tourism in Chitral,1,1,0.0,0.769,0.231,0.4019,1
03 06 2018,Shandur polo festival to begin on July 7,1,1,0.0,0.652,0.348,0.4939,1
03 06 2018,Nuclear scientist seeks IHC's help to procure NOC to move abroad,1,1,0.0,0.787,0.213,0.4019,1
03 06 2018,Nawaz to play lead role in award of party tickets,1,1,0.0,0.449,0.551,0.8225,1
03 06 2018,"Minarets, alcoves, domes and devotion",1,1,0.0,0.571,0.429,0.4588,1
